Deck Profile,Deck Name,Date,Country,Author,Placement,Tournament,Host,leader_id,set_name,extraction_dt
st2Kid,Green Kid Supernovas,"Jun 17, 2023",North America,Edwin Liu,4th Place,Treasure Cup,Carta Magica(500+),ST02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Jun 17, 2023",North America,Haruyuki Tachibana,2nd Place,Treasure Cup,Carta Magica(500+),OP01-001,op02-paramount-war-decklist,2026-03-27
op2kine,Green Kinemon,"Jun 17, 2023",North America,Duy Pham,5th Place,Treasure Cup,Carta Magica(500+),OP02-025,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Jun 17, 2023",North America,Eric Quintana,3rd Place,Treasure Cup,Carta Magica(500+),OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Jun 10, 2023",Italy,Aless10,1st Place,Standard Battle,Centro del Fumetto (Livorno),OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"Jun 4, 2023",UK,TurtleDcuo,1st Place,Chopper Side Event,Organized Play Events (111),ST02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Jun 4, 2023",UK,Daniel Elkins,3rd Place,Chopper Side Event,Organized Play Events (111),OP01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Jun 4, 2023",UK,Reginald,4th Place,Chopper Side Event,Organized Play Events (111),OP01-001,op02-paramount-war-decklist,2026-03-27
op2smocker,Black Smoker,"Jun 4, 2023",UK,Alex Smith,2nd Place,Chopper Side Event,Organized Play Events (111),OP02-093,op02-paramount-war-decklist,2026-03-27
op2smocker,Black Smoker Control,"Jun 4, 2023",Dominican Republic,Malwina Zero,1st Place,Standard Battle,Battle Zone Gaming Club,OP02-093,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Jun 4, 2023",Costa Rica,Kevin Roller,1st Place,Standard Battle,Raven House,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Jun 3, 2023",UK,Arman333,1st Place,Regionals,Organized Play Events(200),OP01-002,op02-paramount-war-decklist,2026-03-27
op2kine,Green Kinemon,"Jun 3, 2023",UK,Pierre Breuil,2nd Place,Regionals,Organized Play Events(200),OP02-025,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Jun 3, 2023",UK,Jared,4th Place,Regionals,Organized Play Events(200),OP02-001,op02-paramount-war-decklist,2026-03-27
op2smocker,Black Smoker,"Jun 3, 2023",UK,Davor Lipovec,3rd Place,Regonals,Organized Play Events(200),OP02-093,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Jun 1, 2023",Brazil,William Benicio,1st Place,Standard Battle,Players Stop TCG,OP02-093,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 28, 2023",Costa Rica,purpledgerbil,1st Place,Standard Battle,Omega Card Game n Raven House,OP02-001,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"May 28, 2023",Chile,Jorge Recabal,1st Place,Standard Battle,TCG Planet,OP01-060,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 27, 2023",USA,Justin Dizazzo,1st Place,Treasure Cup,PlayTCG,OP01-002,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid,"May 27, 2023",USA,Alan Gee,2nd Place,Treasure Cup,PlayTCG,ST02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"May 27, 2023",USA,Borinquen Rodriguez,3rd Place,Treasure Cup,PlayTCG,ST02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 27, 2023",USA,Freddy,4th Place,Treasure Cup,PlayTCG,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"May 27, 2023",Spain,Antarestcg98,Top 8,Treasure Cup,CS,ST02-001,op02-paramount-war-decklist,2026-03-27
op2mag,Magellan,"May 27, 2023",Australia,Nicholas Koh,1st Place,Standard Battle,LGS,OP02-071,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"May 23, 2023",USA,Juan Alvarado,1st Place,Standard Battle,Zulu Games,OP01-060,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 23, 2023",USA,Mithak Nissanie,2nd Place,Standard Battle,Zulu Games,OP01-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"May 22, 2023",USA,Extrasalt,1st Place,StandardBattle,Gongaii Games,ST02-001,op02-paramount-war-decklist,2026-03-27
op1luffy,Red Green Luffy,"May 22, 2023",Chile,Jorge Racabal,1st Place,Standard Battle,Tcg Planet,OP01-003,op02-paramount-war-decklist,2026-03-27
st1luffy,Red Luffy,"May 21, 2023",Spain,Gared97,1st Place,Standard Battle,NEWGATE LEGENDS,ST01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 21, 2023",North America,Jackson Hoang,7th Place,Treasure Cup,Carta Magica,OP01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 21, 2023",North America,Richard Yam,2nd Place,Treasure Cup,Carta Magica,OP01-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"May 21, 2023",North America,Isaac Catillo,3rd Place,Treasure Cup,Carta Magica,ST02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 21, 2023",North America,Philip Lai,4th Place,Treasure Cup,Carta Magica,OP02-001,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"May 20, 2023",Spain,Sempere_95,1st Place,StandardBattle,Manavortex,OP02-025,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 20, 2023",Oceania,kayC,7th Place,Treasure Cup,TAK Games,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,Green Kid Film,"May 20, 2023",Oceania,Shannon,5th Place,Treasure Cup,TAK Games,ST02-001,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"May 20, 2023",Oceania,Joseph Sclauzero,3rd Place,Treasure Cup,TAK Games,OP01-060,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 20, 2023",Oceania,Braydon Walker,1st Place,Treasure Cup,TAK Games,OP01-002,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 20, 2023",Oceania,Qar sheng Yap,4th Place,Treasure Cup,TAK Games,OP01-001,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"May 20, 2023",Oceania,Bowen Peng,2nd Place,Regionals,TAK Games,OP02-093,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 20, 2023",North America,Duncan Yeung,1st Place,Treasure Cup,Carta Magica,OP01-002,op02-paramount-war-decklist,2026-03-27
op2mag,Magellan,"May 17, 2023",Chile,Jorge Recabal,2nd Place,Standard Battle,TCG Planet Store,OP02-071,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 15, 2023",Latam,Sebastian Avila,2nd Place,Treasure Cup,Coqui,OP01-001,op02-paramount-war-decklist,2026-03-27
op1luffy,Red Green Luffy,"May 14, 2023",Portugal,Bernardo Gil,1st Place,Standard Battle,Weatherlight,OP01-003,op02-paramount-war-decklist,2026-03-27
st1luffy,Red Luffy,"May 14, 2023",North America,Jonathan Galicia,1st Place,Regionals,PlayTCG,ST01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 14, 2023",North America,Kevin zhao,2nd Place,Regionals,PlayTCG,OP01-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 14, 2023",North America,Nechemia Goldman,Top 4,Regionals,PlayTCG,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 14, 2023",North America,Edward Prado,Top 4,Regionals,PlayTCG,OP02-001,op02-paramount-war-decklist,2026-03-27
st4kaido,Purple Kaido,"May 14, 2023",Germany,David Melendo Villena,2nd Place,Regionals,NoHeroes,ST04-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 14, 2023",Germany,Pieter Jan Foulon,Top 4,Regionals,NoHeroes,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 14, 2023",Germany,Michael Kohsyk,Top 4,Regionals,NoHeroes,OP01-002,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"May 14, 2023",Germany,Justin Tullmann,1st Place,Regionals,NoHeroes,OP02-093,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"May 13, 2023",Portugal,msHoffmann,1st Place,StandardBattle,Mercadia,OP02-025,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 13, 2023",North America,Justin Dizazzo,1st Place,Online Treasure Cup,PPG,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 13, 2023",North America,Jimmy Sherman,2nd Place,Online Treasure Cup,PPG,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 13, 2023",North America,Paul Berman,3rd Place,Online Treasure Cup,PPG,OP02-001,op02-paramount-war-decklist,2026-03-27
st1luffy,Red Luffy,"May 13, 2023",North America,Niko Huynh,4th Place,Online Treasure Cup,PPG,ST01-001,op02-paramount-war-decklist,2026-03-27
op2mag,Magellan,"May 13, 2023",Italy,EoFSoul,1st Place,Standard Battle,LGS,OP02-071,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"May 13, 2023",Chile,Jorge Recabal,Top 16,Regionals,CS,OP02-025,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 13, 2023",Chile,Sebastian Mora,3rd Place,Offline regionals,Coqui,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 13, 2023",Chile,Jorge Cerda,Top 8,Offline regionals,Coqui,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,green Kid,"May 10, 2023",Portugal,Joao Dias,1st Place,StandardBattle,Weatherlight,ST02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 7, 2023",Panama,Smilian,1st Place,Standard Battle,Tap n Go,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,green Kid,"May 7, 2023",Oceania,Jiawei,1st Place,Regionals,TAK,ST02-001,op02-paramount-war-decklist,2026-03-27
st1luffy,Red Luffy,"May 7, 2023",Oceania,Noel,Top 4,Regionals,TAK,ST01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 7, 2023",Oceania,Han Yong,Top 4,Regionals,TAK,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 7, 2023",Oceania,Elliot,4th Place,Regionals,TAK,OP02-001,op02-paramount-war-decklist,2026-03-27
st4kaido,Purple Kaido,"May 6, 2023",Portugal,msHoffmann,1st Place,Standard Battle,PT Merch,ST04-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 6, 2023",North America,Dylan Chu,3rd Place,Online Treasure Cup,CoreTCG,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 6, 2023",North America,Matthew Chapman,2nd Place,Online Treasure Cup,CoreTCG,OP02-001,op02-paramount-war-decklist,2026-03-27
st1luffy,Red Luffy,"May 6, 2023",North America,John Nguyen,1st Place,Treasure Cup,CoreTCG,ST01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 6, 2023",North America,Roy Choi,4th Place,Online Treasure Cup,CoreTCG,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 6, 2023",Australia,Nicholas Koh,1st Place,Standard Battle,GoodGames,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,green Kid,"May 5, 2023",Spain,Eliezer,Top 4,Store Champs,Mana Cortex,ST02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 5, 2023",Spain,Angel Ruiz,Top 4,Store Champs,Mana Cortex,OP01-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"May 5, 2023",Spain,Hari,1st Place,Store Champs,Mana Vortex,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 5, 2023",Mexico,Volknert,1st Place,Standard Battle,Kantocards,OP02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"May 4, 2023",Spain,Aniol Guerrero,2nd Place,Standard Battle,Gameria,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"May 3, 2023",Australia,Nicholas Koh,1st Place,Standard Battle,GoodGames,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 30, 2023",USA,Garrett Farrington,1st Place,Standard Battle,House Rules Gaming,OP02-001,op02-paramount-war-decklist,2026-03-27
op2garp,Monkey D Garp,"Apr 30, 2023",Portugal,Goncalo Horta,1st Place,Standard Battle,Weatherlight Games,OP02-002,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Apr 30, 2023",Dominican Republic,Malwina Zero,1st Place,Standard Battle,Battle Zone Gaming Club,OP02-093,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Apr 28, 2023",USA,Shawn Urman,1st Place,StandardBattle,Timetwister Games,OP02-025,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 28, 2023",Mexico,Pato Hinojosa,1st Place,Standard Battle,Kantocards,OP01-002,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Apr 28, 2023",Kuwait,stillastro,1st Place,Standard Battle,Dueling Area,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 26, 2023",USA,Gerald O,1st Place,Standard Battle,Cool Stuff Games,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 26, 2023",Portugal,Joao Dias,1st Place,Standard Battle,Weatherlight Games,OP02-001,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"Apr 24, 2023",Latam,Enrico,1st Place,Standard Battle,LGS,OP01-060,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"Apr 23, 2023",Spain,Lo_Cualo,1st Place,Standard Battle,Newgate Legends,OP01-060,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 23, 2023",Spain,Stevenven,2nd Place,Standard Battle,Newgate Legends,OP02-001,op02-paramount-war-decklist,2026-03-27
st4kaido,Purple Kaido,"Apr 23, 2023",Dominican Republic,Kevin Rodriguez (Nirvana),1st Place,Standard Battle,BattleZone,ST04-001,op02-paramount-war-decklist,2026-03-27
st3ccd,Blue Crocodile,"Apr 22, 2023",Italy,Berserker,2nd Place,Standard Battle,LGS,ST03-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 19, 2023",USA,Garrett Farrington,1st Place,Standard Battle,Cool Stuff Games,OP02-001,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Apr 18, 2023",USA,Sam,1st Place,StandardBattle,Gamers Choice,OP02-025,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"Apr 17, 2023",North America,Josh Oniate,3rd Place,Regionals,Carta Magica,OP01-060,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Apr 17, 2023",North America,Naasir Jusab,1st Place,Regionals,Carta Magica,OP01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Apr 17, 2023",North America,Anthony Micallef,2nd Place,Regionals,Carta Magica,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 17, 2023",North America,Christopher Nguyen,4th Place,Regionals,Carta Magica,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ivank,Blue Ivankov,"Apr 16, 2023",USA,Qubo,1st Place,Standard Battle,GDayTCG,OP02-049,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 16, 2023",USA,Micheal Emeofa,1st Place,Regionals,Peoria,OP01-002,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"Apr 16, 2023",UK,Brook,1st Place,Standard Battle,Patriot Games,OP01-060,op02-paramount-war-decklist,2026-03-27
op2mag,Magellan,"Apr 16, 2023",Portugal,Bernardo Gil,1st Place,Standard Battle,Weatherlight,OP02-071,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Apr 16, 2023",Dominican Republic,Malwina Zero,1st Place,Standard Battle,Battle Zone Gaming Club,OP02-093,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 12, 2023",USA,Nuno Cordeiro,1st Place,Standard Battle,stage zero circuit,OP02-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 9, 2023",USA,Peanut Butter Jelly,1st Place,Standard Battle,GdayTCG,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 8, 2023",Portugal,Filipe Benedetto,1st Place,Standard Battle,Arena Porto,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ivank,Blue Ivankov,"Apr 7, 2023",Portugal,Pedro Guimaraes,1st Place,Standard Battle,Weatherlight Games,OP02-049,op02-paramount-war-decklist,2026-03-27
op1DoFla,blue Doffy,"Apr 6, 2023",Spain,Borja Camilo,1st Place,Standard Battle,JupiterJuegos,OP01-060,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 6, 2023",Australia,Nicholas Koh,1st Place,Standard Battle,Beyond Odyssey games,OP02-001,op02-paramount-war-decklist,2026-03-27
st2Kid,green Kid,"Apr 5, 2023",Portugal,Leonardo Henriques,1st Place,StandardBattle,Weatherlight Games,ST02-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 3, 2023",Chile,Jorge Recabal,1st Place,Standard Battle,LGS,OP01-002,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Apr 2, 2023",Vietnam,Thien Khoi,1st Place,StandardBattle,Saigon Trading Card Games,OP02-025,op02-paramount-war-decklist,2026-03-27
op1luffy,RedGreen Luffy,"Apr 2, 2023",Puerto Rico,Giancarlo Abreu,1st Place,Standard Battle,Gamers Cave,ST01-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Apr 2, 2023",Panama,Luis Arias,1st Place,Standard Battle,Tap n Go,OP01-002,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Apr 1, 2023",Chile,Valentin Marchant,1st Place,Standard Battle,Hunter Card TCG,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 31, 2023",Mexico,Marcelo,1st Place,Standard Battle,Kantocards,OP02-001,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 31, 2023",Chile,Jorge Recabal,1st Place,StandardBattle,LGS,OP02-025,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 31, 2023",Chile,Valentin Marchant,1st Place twice,Standard Battle,Hunter Card TCG,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 30, 2023",Italy,Fabio Montresor,1st Place,Standard Battle,OblivioN,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 28, 2023",Chile,Matias Pacheco,1st Place,Standard Battle,Magicsur,OP02-001,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 27, 2023",Spain,Xhirou,1st Place,StandardBattle,NEWGATE LEGENDS CHAMPIONSHIP,OP02-025,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 27, 2023",Spain,ViceManu,2nd Place,StandardBattle,NEWGATE LEGENDS CHAMPIONSHIP,OP02-025,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 26, 2023",North America,Ryan Baker,1st Place,Online Regional,Top Cut (505),OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 26, 2023",North America,William Smith,2nd Place,Online Regional,Top Cut (505),OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 26, 2023",North America,Calvin La,3rd Place,Online Regional,Top Cut (505),OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 26, 2023",North America,Manuel Boehm,4th Place,Online Regional,Top Cut (505),OP02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 26, 2023",Dominican Republic,Randys Feliz,1st Place,Standard Battle,BattleZone,OP01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 26, 2023",Chile,Matias Pacheco,1st Place,Standard Battle,Guild Dreams,OP01-001,op02-paramount-war-decklist,2026-03-27
st4kaido,Purple Kaido,"Mar 25, 2023",Portugal,msHoffmann,1st Place,Standard Battle,Pop and Play,ST04-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 25, 2023",Dominican Republic,Randys Feliz,1st Place,Standard Battle,BattleZone,OP01-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 24, 2023",USA,Kylie H,1st Place,Standard Battle,Timetwister Games,OP01-001,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Mar 24, 2023",USA,Brandon Corpuz,1st Place,Standard Battle,Gamerz R Us,OP02-093,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 24, 2023",North America,Sheng Zheng,1st Place,Online Regional,Top Cut,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 24, 2023",North America,Alexsander Tash,2nd Place,Online Regional,Top Cut,OP02-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 24, 2023",North America,Steve Stillma,3rd Place,Online Regional,Top Cut,OP02-001,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 24, 2023",Chile,Matias Pacheco,1st Place,Standard Battle,Guild Dreams,OP01-001,op02-paramount-war-decklist,2026-03-27
op2ed,whitebeard,"Mar 22, 2023",UK,Jamie Michael Evans,1st Place,Standard Battle,Gemini Games,OP02-001,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 22, 2023",Chile,Jorge Recabal,1st Place,Store Championship,LGS,OP02-025,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 19, 2023",USA,Quan Le,1st Place,Online Regional,PPG,OP02-025,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 19, 2023",USA,Rafael Rivera,1st Place,Standard Battle,House Rules Gaming,OP02-025,op02-paramount-war-decklist,2026-03-27
op1king,Purple King,"Mar 19, 2023",Spain,Kean ec,1st Place,Standard Battle,Mundi Comics,OP01-091,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 19, 2023",Italy,Dario Angeloro,2nd Place,Standard Battle,Kazuma,OP01-001,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Mar 18, 2023",USA,Jackson Hoang,2nd Place,Online Regional,PPG,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Mar 18, 2023",Portugal,Filipe Benedetto,1st Place,Standard Battle,Arena Porto,OP01-002,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Mar 18, 2023",Portugal,Filipe Benedetto,1st Place,Standard Battle,Arena Porto,OP01-002,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 18, 2023",North America,Justin Hendershot,1st Place,Online Regional,Carta Magica,OP01-001,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Mar 17, 2023",USA,Bobby Flagler,1st Place,Standard Battle,Gamerz R Us us,OP02-093,op02-paramount-war-decklist,2026-03-27
op2smocker,Smocker,"Mar 17, 2023",Chile,Jorge Recabal,1st Place,Standard Battle,LGS,OP02-093,op02-paramount-war-decklist,2026-03-27
op1law,Red Green Law,"Mar 16, 2023",USA,Fern,1st Place,Standard Battle,VersusGames,OP01-002,op02-paramount-war-decklist,2026-03-27
op2Kine,Green Kinemon,"Mar 16, 2023",Ecuador,Mario Parreno,1st Place,Standard Battle,Akai Games,OP02-025,op02-paramount-war-decklist,2026-03-27
op1zoro,Red Zoro,"Mar 15, 2023",USA,Rice Chrispy,1st Place,Standard Battle,Triumph Local,OP01-001,op02-paramount-war-decklist,2026-03-27
op2sanji,Green Blue Sanji,"Mar 15, 2023",Puerto Rico,Giancarlo Abreu Fuentes,1st Place,Standard Battle,Gamer s Cave,OP02-026,op02-paramount-war-decklist,2026-03-27
