deck_name,finish_dt,placement,tournament,host,set_name,leader_id,leader_name,color,color_numbers,primary_color,secondary_color,life,power
Red Newgate,2023-09-03,2nd,Regionals,Alicante,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-07-10,1st,Standard Battle,Good Games Morley,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-08-26,T4,Regionals,PlayTCG,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-08-06,T4,Regionals,PlayTCG Gen Con,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-08-26,2nd,Regionals,PlayTCG,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-07-10,1st,Store Championship,Don Dato,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-08-05,2nd,Treasure Cup,Raid n Trade,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Newgate,2023-07-09,1st,Standard Battle,BattleZone,op03-mighty-enemy-decklist,OP02-001,Edward.Newgate,Red,1,Red,--,6,6000
Red Zoro,2023-08-19,T8,Treasure Cup,CoreTCG,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-20,T8,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-02,1st,Standard Battle,Raven House,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-20,T8,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-12,T4,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-03,1st,Standard Battle,Istmo Games,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-20,T8,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-22,1st,Online Regional,Raid n Trade,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-09,1st,Standard Battle,Tap n Go,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-30,1st,Store Championship,Krypton Hobby Store,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-22,2nd,Online Regional,Coqui,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-03,1st,Standard Battle,LGS,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-15,2nd,Regionals,PlayTCG,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-13,1st,Store Championship,Cool Stuff Games,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-17,1st,Store Championship,LGS,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-04,1st,Treasure Cup,PlayTCG Gen Con,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-03,1st,Store Championship,LGS,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-05,T4,Treasure Cup,Raid n Trade,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-15,1st,Regionals,Raid n Trade,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-20,2nd,Treasure Cup,TAK Games,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-03,1st,Standard Battle,Mana Lounge,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-23,T4,Online Regional,PPG,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-28,1st,SB,Tap n Go,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-30,1st,Store Championship,TCGPlanet,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-09,1st,Store Championship,Dragon_CT,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-22,1st,Store Championship,Cardboard Shuffle,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-22,T4,Online Regional,Coqui,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-09,2nd,Online Regional,TAK,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-12,1st,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-14,1st,Store Championship,LGS,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-04,1st,Treasure Cup,PlayTCG Gen Con,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-30,T8,Store Championship,Next Dimension,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-09,T4,Online Regional,TAK,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-15,1st,Regionals,PlayTCG,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-28,1st,Standard Battle,LGS,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-13,1st,Standard Battle,Hobby Games,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-07-08,1st,Standard Battle,Hangar Rebelde,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-20,T8,Treasure Cup,Carta Magica,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-26,T4,Regionals,TAK,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Red Zoro,2023-08-19,T16,Treasure Cup,BestCoastPairings,op03-mighty-enemy-decklist,OP01-001,Roronoa Zoro,Red,1,Red,--,5,5000
Yellow Bigmom,2023-08-13,1st,Standard Battle,Huntercard,op03-mighty-enemy-decklist,ST07-001,Charlotte Linlin,Yellow,1,Yellow,--,5,5000
Yellow Bigmom,2023-07-23,T4,Online Regional,PPG,op03-mighty-enemy-decklist,ST07-001,Charlotte Linlin,Yellow,1,Yellow,--,5,5000
Yellow Green Arlong,2023-07-06,1st,Standard Battle,Magic n Monsters,op03-mighty-enemy-decklist,OP03-022,Arlong,Green/Yellow,2,Green,Yellow,4,5000
Yellow Green Arlong,2023-07-05,1st,Standard Battle,Triumph TCG,op03-mighty-enemy-decklist,OP03-022,Arlong,Green/Yellow,2,Green,Yellow,4,5000
Yellow Katakuri,2023-07-08,1st,Store Championship,Duelos de Honra,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-13,1st,Standard Battle,Redcaps Corner,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-21,1st,Store Championship,Game Day Toys and Games,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-01,1st,Standard Battle,Game Grid North Ogden,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-15,2nd,Treasure Cup,Raid n Trade,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-23,1st,Standard Battle,Mana Vortex,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-09-08,1st,SB,SetAndPlay,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-02,2nd,Standard Battle,Raid n Trade,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-09,1st,Store Championship,House Rules Gamings,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-03,1st,Standard Battle,LGS,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-29,T8,Regionals,CareTCG,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-09-01,1st,SB,Set and Play Store,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-27,1st,Standard Battle,LGS,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-08-31,2nd,SB,Hiolo OP,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-08-31,1st,SB,Hiolo OP,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-08,1st,Store Championship,VersusGames,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-08-05,T4,Treasure Cup,Raid n Trade,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-08-26,T4,Regionals,PPG,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-22,T8,Online Regional,Coqui,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Katakuri,2023-07-08,1st,Store Championship,Game Grid North Salt Lake,op03-mighty-enemy-decklist,OP03-099,Charlotte Katakuri,Yellow,1,Yellow,--,5,5000
Yellow Yamato,2023-09-07,1st,SB,Card Buddys,op03-mighty-enemy-decklist,ST09-001,Yamato,Yellow,1,Yellow,--,5,5000
Yellow Yamato,2023-09-03,T16,Regionals,Alicante,op03-mighty-enemy-decklist,ST09-001,Yamato,Yellow,1,Yellow,--,5,5000
Yellow Yamato,2023-08-27,1st,SB,Battle Zone Gaming Club,op03-mighty-enemy-decklist,ST09-001,Yamato,Yellow,1,Yellow,--,5,5000
Yellow Yamato,2023-08-21,1st,Standard Battle,LGS,op03-mighty-enemy-decklist,ST09-001,Yamato,Yellow,1,Yellow,--,5,5000
black Monkey D Garp,2023-07-30,2nd,Store Championship,The Gamers Emporium,op03-mighty-enemy-decklist,OP02-002,Monkey.D.Garp,Red/Black,2,Red,Black,4,5000
Black Luffy,2023-11-19,T4,Regionals,Carta Magica,op04-kingdom-of-intrigue-decklist,ST08-001,Monkey.D.Luffy,Black,1,Black,--,5,5000
Black Rebecca,2023-11-23,1st,SB,OPTCG Colosseum,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-11-05,2nd,Regionals,Lyon Regional,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-11-25,T8,Regionals,Gameria Barcelona,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-11-18,T8,Treasure Cup,Core TCG,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-11-18,T4,Regionals,Liverpool Regional,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-07,1st,SB,Cardboard Shuffle,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-14,T8,Regionals,Carta Magica,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-20,1st,SB,Tap n Go,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-29,1st,Regionals,TAK,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-08,1st,Store Champs,CardMerchant,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-04,T4,Store Champs,Brothers Grim Games,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rebecca,2023-10-14,2nd,3on3,Coqui,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
"Black Rebecca(win 2x Katakuri, zoro, WB, blue Croco)",2023-09-29,1st,Store Champs,Geeklogia,op04-kingdom-of-intrigue-decklist,OP04-039,Rebecca,Blue/Black,2,Blue,Black,5,5000
Black Rob Lucci,2023-10-22,1st,SB,Mystic Ambre,op04-kingdom-of-intrigue-decklist,OP03-076,Rob Lucci,Black,1,Black,--,5,5000
Black Rob Lucci,2023-10-07,T4,Regionals,Coqui,op04-kingdom-of-intrigue-decklist,OP03-076,Rob Lucci,Black,1,Black,--,5,5000
Black Smoker,2023-11-11,T4,SB,OPE Chopper Event,op04-kingdom-of-intrigue-decklist,OP02-093,Smoker,Black,1,Black,--,5,5000
Black Smoker,2023-11-25,T4,Regionals,Gameria Barcelona,op04-kingdom-of-intrigue-decklist,OP02-093,Smoker,Black,1,Black,--,5,5000
Black Yellow Linlin,2023-10-10,1st,Store Champs,TCG Caen,op04-kingdom-of-intrigue-decklist,OP03-077,Charlotte Linlin,Black/Yellow,2,Black,Yellow,4,5000
Blue Crocodile,2023-11-18,T4,Treasure Cup,Core TCG,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-11-11,T8,Treasure Cup,Top Cut,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-10-07,2nd,Regionals,PlayTCG,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-09-24,1st,SB,TCG Panama,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-10-02,1st,Store Champs,TCG Shops,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-11-11,T4,Regionals,TAK,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Crocodile,2023-10-14,2nd,3on3,Coqui,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
"Blue Crocodile (win 2xRebecca, queen, Kinemon)",2023-09-22,1st,SB,LGS,op04-kingdom-of-intrigue-decklist,ST03-001,Crocodile,Blue,1,Blue,--,5,5000
Blue Doffy,2023-09-29,1st,SB,Set n Play,op04-kingdom-of-intrigue-decklist,OP01-060,Donquixote Doflamingo,Blue,1,Blue,--,5,5000
Blue Doffy,2023-10-25,1st,SB,Brothers Grim Games and Collectibles,op04-kingdom-of-intrigue-decklist,OP01-060,Donquixote Doflamingo,Blue,1,Blue,--,5,5000
Blue Ivankov,2023-09-27,1st,SB,Hiolo OP,op04-kingdom-of-intrigue-decklist,OP02-049,Emporio.Ivankov,Blue,1,Blue,--,5,5000
Blue Nami,2023-09-12,1st,Opsim,Calibur,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-10-05,1st,SB,Iseehot,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-11-11,T8,Treasure Cup,Top Cut,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-11-25,1st,SB,Kai of Cards,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-10-14,T8,Regionals,Carta Magica,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-11-11,2nd,SB,OPE Chopper Event,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Nami,2023-11-13,T32,Regionals,CoreTCG,op04-kingdom-of-intrigue-decklist,OP03-040,Nami,Blue,1,Blue,--,5,5000
Blue Yellow Queen,2023-09-18,1st,SB,Storm Surge Games,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-11-04,2nd,SB,OPE Chopper Event,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-10-06,1st,SB,Tap n Go,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-10-07,1st,Regionals,PlayTCG,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-09-27,1st,SB,Weatherlight Games,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-09-09,1st,Opsim,Calibur,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Blue Yellow Queen,2023-10-02,1st,SB,Vibranium Comics,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
"Blue Yellow Queen(win 2xWB, 1 Ace , 1bye)",2023-09-25,1st,SB,LGS,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
"Blue Yellow Queen(win Rebecca, PY Croco, GP Doffy, and WB)",2023-10-01,1st,SB,Heart of the Games,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
"Blue Yellow Queen(win queen, rebecca, GP Doffy, blue Croco)",2023-10-11,2nd,SB,Kayfabe,op04-kingdom-of-intrigue-decklist,OP04-040,Queen,Blue/Yellow,2,Blue,Yellow,4,5000
Green Black Issho,2023-09-26,1st,Store Champs,New Station,op04-kingdom-of-intrigue-decklist,OP04-020,Issho,Green/Black,2,Green,Black,4,5000
Green Kid,2023-11-11,1st,SB,Chopper Event,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-11-13,2nd,Regionals,CoreTCG,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-10-05,1st,Store Champs,Comic Book Shop NT,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-11-12,1st,SB,La Tana Del Coboldo,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-11-11,T4,Treasure Cup,Top Cut,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-11-18,T8,Treasure Cup,Core TCG,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-11-28,2nd,SB,Eight,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid,2023-10-07,1st,Regionals,Coqui,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kid Film,2023-10-01,1st,Store Champs,LGS,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
"Green Kid(win 5xWB, 2xZoro, lost to GP Doffy)",2023-10-28,2nd,Regionals,CoreTCG,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
"Green Kid(win blue Croco, Rebecca, Kata, Nami, WB, PG Doffy, lost to Law)",2023-10-14,2nd,Store Champs,Card Merchant,op04-kingdom-of-intrigue-decklist,ST02-001,"Eustass""Captain""Kid",Green,1,Green,--,5,5000
Green Kinemon,2023-11-05,1st,Regionals,Latam Regional,op04-kingdom-of-intrigue-decklist,OP02-025,Kin'emon,Green,1,Green,--,5,5000
Green Kuro,2023-11-05,1st,SB,Weatherlight Games,op04-kingdom-of-intrigue-decklist,OP03-021,Kuro,Green,1,Green,--,5,5000
Green Kuro,2023-10-07,2nd,SB,Counterspell,op04-kingdom-of-intrigue-decklist,OP03-021,Kuro,Green,1,Green,--,5,5000
Green Kuro,2023-09-22,1st,SB,Comic Book World,op04-kingdom-of-intrigue-decklist,OP03-021,Kuro,Green,1,Green,--,5,5000
Green Purple Doffy,2023-11-01,1st,SB,OPTCG Colosseum,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-27,1st,Store Champs,Gaming Geek,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-19,T8,Treasure Cup,Carta Magica,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-02,2nd,SB,LGS,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-20,1st,SB,Libertalia Juegos,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-18,T4,Regional,Liverpool Regional,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-09-27,T4,SB,Orpho,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-14,1st,SB,Tap n Go,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-09-16,1st,Pre-release,Gameday Toys and Games,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-04,1st,Store Champs,Demolition Games,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-09-11,1st,Opsim,Calibur,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-18,T32,Regional,Liverpool Regional,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-19,T8,Treasure Cup,Carta Magica,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-16,1st,Store Champs,New Station,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-07,1st,Regionals,OPE,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-20,2nd,Online Regional,Eight TCG,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-14,2nd,3on3,Coqui,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-28,1st,Regionals,CoreTCG,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-11,2nd,Treasure Cup,Top Cut,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-11,1st,SB,Cardshop,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-14,T4,Regionals,Carta Magica,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-10-27,1st,SB,SetAndPlay,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-11,1st,Treasure Cup,Top Cut,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-20,1st,Store Champs,Tap n Go,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
Green Purple Doffy,2023-11-18,2nd,Treasure Cup,Core TCG,op04-kingdom-of-intrigue-decklist,OP04-019,Donquixote Doflamingo,Green/Purple,2,Green,Purple,4,5000
